product,stage,type,material,quantity,remaining_stock,time
ProductA,Painting,consumption,Paint,-1,111.00000000000004,59.60000000000058
ProductB,Routing,consumption,Routing_Bits,-0.15,145.1500000000001,59.90000000000058
ProductB,Painting,consumption,Paint,-1.2,109.80000000000004,60.200000000000585
ProductB,Routing,consumption,Routing_Bits,-0.15,145.00000000000009,60.40000000000059
ProductB,Routing,consumption,Routing_Bits,-0.15,144.85000000000008,60.60000000000059
ProductA,Cutting,consumption,Steel_Sheet,-2,73.5,60.800000000000594
ProductA,Painting,consumption,Paint,-1,108.80000000000004,61.4000000000006
ProductB,Routing,consumption,Routing_Bits,-0.15,144.70000000000007,62.00000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,71.5,62.40000000000062
ProductA,Cutting,consumption,Steel_Sheet,-2,69.5,63.600000000000634
ProductA,Cutting,consumption,Steel_Sheet,-2,67.5,63.80000000000064
ProductA,Cutting,consumption,Steel_Sheet,-2,65.5,64.6000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,63.5,65.30000000000057
ProductA,Cutting,consumption,Steel_Sheet,-2,61.5,65.50000000000055
ProductB,Routing,consumption,Routing_Bits,-0.15,144.55000000000007,66.80000000000048
ProductA,Cutting,consumption,Steel_Sheet,-2,59.5,67.40000000000045
ProductA,Painting,consumption,Paint,-1,107.80000000000004,67.80000000000042
ProductA,Cutting,consumption,Steel_Sheet,-2,57.5,68.00000000000041
ProductA,Cutting,consumption,Steel_Sheet,-2,55.5,68.00000000000041
ProductA,Cutting,consumption,Steel_Sheet,-2,53.5,68.00000000000041
ProductB,Routing,consumption,Routing_Bits,-0.15,144.40000000000006,68.90000000000036
ProductB,Cutting,consumption,Steel_Sheet,-1.5,52.0,69.20000000000034
ProductA,Routing,consumption,Routing_Bits,-0.1,144.30000000000007,69.20000000000034
ProductB,Cutting,consumption,Steel_Sheet,-1.5,50.5,69.40000000000033
ProductA,Cutting,consumption,Steel_Sheet,-2,48.5,69.40000000000033
ProductA,Routing,consumption,Routing_Bits,-0.1,144.20000000000007,69.40000000000033
ProductB,Cutting,consumption,Steel_Sheet,-1.5,47.0,69.80000000000031
ProductA,Routing,consumption,Routing_Bits,-0.1,144.10000000000008,69.9000000000003
ProductA,Routing,consumption,Routing_Bits,-0.1,144.00000000000009,78.29999999999983
ProductA,Routing,consumption,Routing_Bits,-0.1,143.9000000000001,78.7999999999998
ProductB,Cutting,consumption,Steel_Sheet,-1.5,45.5,78.89999999999979
ProductA,Routing,consumption,Routing_Bits,-0.1,143.8000000000001,79.09999999999978
ProductA,Routing,consumption,Routing_Bits,-0.1,143.7000000000001,79.79999999999974
ProductA,Routing,consumption,Routing_Bits,-0.1,143.6000000000001,80.29999999999971
ProductA,Routing,consumption,Routing_Bits,-0.1,143.5000000000001,80.89999999999968
ProductB,Cutting,consumption,Steel_Sheet,-1.5,44.0,80.89999999999968
ProductA,Routing,consumption,Routing_Bits,-0.1,143.40000000000012,80.99999999999967
ProductA,Routing,consumption,Routing_Bits,-0.1,143.30000000000013,81.39999999999965
ProductB,Cutting,consumption,Steel_Sheet,-1.5,42.5,81.79999999999963
ProductB,Painting,consumption,Paint,-1.2,106.60000000000004,82.69999999999958
ProductA,Routing,consumption,Routing_Bits,-0.1,143.20000000000013,82.79999999999957
ProductB,Painting,consumption,Paint,-1.2,105.40000000000003,83.39999999999954
ProductB,Painting,consumption,Paint,-1.2,104.20000000000003,84.69999999999946
ProductA,Painting,consumption,Paint,-1,103.20000000000003,84.99999999999945
ProductB,Painting,consumption,Paint,-1.2,102.00000000000003,85.09999999999944
ProductB,Painting,consumption,Paint,-1.2,100.80000000000003,85.09999999999944
ProductA,Painting,consumption,Paint,-1,99.80000000000003,85.99999999999939
ProductB,Routing,consumption,Routing_Bits,-0.15,143.05000000000013,86.19999999999938
ProductB,Painting,consumption,Paint,-1.2,98.60000000000002,86.59999999999935
ProductA,Painting,consumption,Paint,-1,97.60000000000002,86.89999999999934
ProductB,Cutting,consumption,Steel_Sheet,-1.5,41.0,87.29999999999932
ProductA,Painting,consumption,Paint,-1,96.60000000000002,87.99999999999928
ProductA,Painting,consumption,Paint,-1,95.60000000000002,87.99999999999928
ProductA,Painting,consumption,Paint,-1,94.60000000000002,88.09999999999927
ProductA,Painting,consumption,Paint,-1,93.60000000000002,88.49999999999925
ProductA,Painting,consumption,Paint,-1,92.60000000000002,88.89999999999922
ProductA,Painting,consumption,Paint,-1,91.60000000000002,89.1999999999992
ProductA,Painting,consumption,Paint,-1,90.60000000000002,89.2999999999992
ProductB,Routing,consumption,Routing_Bits,-0.15,142.90000000000012,89.2999999999992
ProductA,Painting,consumption,Paint,-1,89.60000000000002,89.49999999999919
ProductA,Cutting,consumption,Steel_Sheet,-2,165.5,89.79999999999917
ProductA,Painting,consumption,Paint,-1,88.60000000000002,89.79999999999917
ProductB,Painting,consumption,Paint,-1.2,87.40000000000002,90.69999999999912
ProductA,Cutting,consumption,Steel_Sheet,-2,163.5,92.29999999999903
ProductB,Routing,consumption,Routing_Bits,-0.15,142.7500000000001,92.799999999999
ProductB,Routing,consumption,Routing_Bits,-0.15,142.6000000000001,92.99999999999899
ProductB,Routing,consumption,Routing_Bits,-0.15,142.4500000000001,92.99999999999899
ProductB,Routing,consumption,Routing_Bits,-0.15,142.3000000000001,102.19999999999847
ProductA,Cutting,consumption,Steel_Sheet,-2,161.5,102.49999999999845
ProductB,Cutting,consumption,Steel_Sheet,-1.5,160.0,102.49999999999845
ProductA,Cutting,consumption,Steel_Sheet,-2,158.0,102.99999999999842
ProductA,Cutting,consumption,Steel_Sheet,-2,156.0,103.09999999999842
ProductB,Routing,consumption,Routing_Bits,-0.15,142.1500000000001,103.59999999999839
ProductB,Routing,consumption,Routing_Bits,-0.15,142.00000000000009,103.69999999999838
ProductA,Cutting,consumption,Steel_Sheet,-2,154.0,104.39999999999834
ProductA,Routing,consumption,Routing_Bits,-0.1,141.9000000000001,105.99999999999825
ProductA,Cutting,consumption,Steel_Sheet,-2,152.0,106.69999999999821
ProductB,Cutting,consumption,Steel_Sheet,-1.5,150.5,106.69999999999821
ProductA,Cutting,consumption,Steel_Sheet,-2,148.5,106.69999999999821
ProductA,Cutting,consumption,Steel_Sheet,-2,146.5,106.7999999999982
ProductB,Routing,consumption,Routing_Bits,-0.15,141.75000000000009,107.49999999999817
ProductB,Routing,consumption,Routing_Bits,-0.15,141.60000000000008,107.49999999999817
ProductA,Routing,consumption,Routing_Bits,-0.1,141.50000000000009,107.69999999999816
ProductB,Cutting,consumption,Steel_Sheet,-1.5,145.0,107.89999999999814
ProductB,Routing,consumption,Routing_Bits,-0.15,141.35000000000008,107.99999999999814
ProductA,Routing,consumption,Routing_Bits,-0.1,141.25000000000009,107.99999999999814
ProductA,Routing,consumption,Routing_Bits,-0.1,141.1500000000001,108.19999999999813
ProductB,Painting,consumption,Paint,-1.2,86.20000000000002,108.89999999999809
ProductA,Routing,consumption,Routing_Bits,-0.1,141.0500000000001,109.09999999999808
ProductB,Cutting,consumption,Steel_Sheet,-1.5,143.5,109.49999999999805
ProductB,Cutting,consumption,Steel_Sheet,-1.5,142.0,109.69999999999804
ProductB,Cutting,consumption,Steel_Sheet,-1.5,140.5,109.79999999999804
ProductB,Cutting,consumption,Steel_Sheet,-1.5,139.0,109.79999999999804
ProductB,Cutting,consumption,Steel_Sheet,-1.5,137.5,109.99999999999802
ProductA,Routing,consumption,Routing_Bits,-0.1,140.9500000000001,110.499999999998
ProductA,Routing,consumption,Routing_Bits,-0.1,140.8500000000001,110.79999999999798
ProductA,Routing,consumption,Routing_Bits,-0.1,140.7500000000001,111.19999999999796
ProductB,Painting,consumption,Paint,-1.2,85.00000000000001,111.39999999999795
ProductA,Routing,consumption,Routing_Bits,-0.1,140.65000000000012,111.89999999999792
ProductB,Painting,consumption,Paint,-1.2,83.80000000000001,113.59999999999782
ProductB,Painting,consumption,Paint,-1.2,82.60000000000001,113.59999999999782
ProductB,Painting,consumption,Paint,-1.2,81.4,114.79999999999775
ProductB,Cutting,consumption,Steel_Sheet,-1.5,136.0,115.09999999999773
ProductB,Painting,consumption,Paint,-1.2,80.2,115.19999999999773
ProductB,Painting,consumption,Paint,-1.2,79.0,115.6999999999977
ProductB,Cutting,consumption,Steel_Sheet,-1.5,134.5,115.89999999999769
ProductA,Cutting,consumption,Steel_Sheet,-2,132.5,115.89999999999769
ProductB,Painting,consumption,Paint,-1.2,77.8,115.89999999999769
ProductA,Painting,consumption,Paint,-1,76.8,116.49999999999766
ProductB,Cutting,consumption,Steel_Sheet,-1.5,131.0,116.59999999999765
ProductA,Painting,consumption,Paint,-1,75.8,116.59999999999765
ProductA,Painting,consumption,Paint,-1,74.8,117.89999999999758
ProductA,Cutting,consumption,Steel_Sheet,-2,129.0,117.99999999999757
ProductB,Painting,consumption,Paint,-1.2,73.6,126.09999999999711
ProductA,Painting,consumption,Paint,-1,72.6,126.39999999999709
ProductA,Painting,consumption,Paint,-1,71.6,126.39999999999709
ProductA,Painting,consumption,Paint,-1,70.6,126.79999999999707
ProductB,Routing,consumption,Routing_Bits,-0.15,140.5000000000001,126.89999999999706
ProductA,Painting,consumption,Paint,-1,69.6,127.09999999999705
ProductB,Routing,consumption,Routing_Bits,-0.15,140.3500000000001,127.29999999999704
ProductA,Painting,consumption,Paint,-1,68.6,127.49999999999703
ProductA,Painting,consumption,Paint,-1,67.6,128.299999999997
ProductB,Painting,consumption,Paint,-1.2,66.39999999999999,128.89999999999696
ProductA,Cutting,consumption,Steel_Sheet,-2,127.0,128.89999999999696
ProductB,Routing,consumption,Routing_Bits,-0.15,140.2000000000001,130.79999999999686
ProductB,Painting,consumption,Paint,-1.2,65.19999999999999,130.99999999999685
ProductA,Cutting,consumption,Steel_Sheet,-2,125.0,131.5999999999968
ProductA,Cutting,consumption,Steel_Sheet,-2,123.0,131.6999999999968
ProductA,Cutting,consumption,Steel_Sheet,-2,121.0,132.59999999999675
ProductA,Cutting,consumption,Steel_Sheet,-2,119.0,134.09999999999667
ProductA,Cutting,consumption,Steel_Sheet,-2,117.0,134.19999999999666
ProductA,Routing,consumption,Routing_Bits,-0.1,140.1000000000001,134.29999999999666
ProductA,Cutting,consumption,Steel_Sheet,-2,115.0,134.49999999999665
ProductA,Routing,consumption,Routing_Bits,-0.1,140.0000000000001,134.79999999999663
ProductB,Cutting,consumption,Steel_Sheet,-1.5,113.5,134.79999999999663
ProductB,Cutting,consumption,Steel_Sheet,-1.5,112.0,134.89999999999662
ProductB,Routing,consumption,Routing_Bits,-0.15,139.8500000000001,134.89999999999662
ProductA,Cutting,consumption,Steel_Sheet,-2,110.0,135.59999999999658
ProductA,Cutting,consumption,Steel_Sheet,-2,108.0,135.59999999999658
ProductB,Routing,consumption,Routing_Bits,-0.15,139.7000000000001,135.79999999999657
ProductA,Routing,consumption,Routing_Bits,-0.1,139.6000000000001,136.29999999999654
ProductA,Cutting,consumption,Steel_Sheet,-2,106.0,136.59999999999653
ProductA,Cutting,consumption,Steel_Sheet,-2,104.0,136.79999999999652
ProductB,Routing,consumption,Routing_Bits,-0.15,139.4500000000001,137.0999999999965
ProductB,Cutting,consumption,Steel_Sheet,-1.5,102.5,137.1999999999965
ProductA,Routing,consumption,Routing_Bits,-0.1,139.3500000000001,137.59999999999647
ProductA,Routing,consumption,Routing_Bits,-0.1,139.2500000000001,138.8999999999964
ProductA,Routing,consumption,Routing_Bits,-0.1,139.15000000000012,139.09999999999638
ProductA,Cutting,consumption,Steel_Sheet,-2,100.5,139.19999999999638
ProductA,Routing,consumption,Routing_Bits,-0.1,139.05000000000013,140.4999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,138.95000000000013,140.89999999999628
ProductA,Routing,consumption,Routing_Bits,-0.1,138.85000000000014,140.89999999999628
ProductA,Routing,consumption,Routing_Bits,-0.1,138.75000000000014,141.19999999999627
ProductA,Routing,consumption,Routing_Bits,-0.1,138.65000000000015,141.39999999999625
ProductB,Painting,consumption,Paint,-1.2,63.999999999999986,141.69999999999624
ProductB,Cutting,consumption,Steel_Sheet,-1.5,99.0,174.59999999999437
ProductB,Painting,consumption,Paint,-1.2,162.8,174.69999999999436
ProductB,Painting,consumption,Paint,-1.2,161.60000000000002,174.89999999999435
ProductA,Painting,consumption,Paint,-1,160.60000000000002,174.99999999999434
ProductA,Painting,consumption,Paint,-1,159.60000000000002,176.59999999999425
ProductB,Cutting,consumption,Steel_Sheet,-1.5,97.5,176.79999999999424
ProductA,Routing,consumption,Routing_Bits,-0.1,138.55000000000015,177.2999999999942
ProductA,Painting,consumption,Paint,-1,158.60000000000002,177.2999999999942
ProductA,Painting,consumption,Paint,-1,157.60000000000002,177.6999999999942
ProductA,Routing,consumption,Routing_Bits,-0.1,138.45000000000016,177.99999999999417
ProductB,Painting,consumption,Paint,-1.2,156.40000000000003,178.89999999999412
ProductA,Painting,consumption,Paint,-1,155.40000000000003,178.99999999999412
ProductA,Painting,consumption,Paint,-1,154.40000000000003,179.1999999999941
ProductA,Routing,consumption,Routing_Bits,-0.1,138.35000000000016,179.1999999999941
ProductA,Cutting,consumption,Steel_Sheet,-2,95.5,179.3999999999941
ProductA,Cutting,consumption,Steel_Sheet,-2,93.5,179.79999999999407
ProductB,Cutting,consumption,Steel_Sheet,-1.5,92.0,179.99999999999406
ProductB,Painting,consumption,Paint,-1.2,153.20000000000005,181.39999999999398
ProductA,Cutting,consumption,Steel_Sheet,-2,90.0,181.99999999999395
ProductB,Routing,consumption,Routing_Bits,-0.15,138.20000000000016,182.39999999999392
ProductA,Painting,consumption,Paint,-1,152.20000000000005,182.6999999999939
ProductA,Painting,consumption,Paint,-1,151.20000000000005,182.7999999999939
ProductA,Painting,consumption,Paint,-1,150.20000000000005,183.59999999999386
ProductA,Painting,consumption,Paint,-1,149.20000000000005,183.59999999999386
ProductA,Painting,consumption,Paint,-1,148.20000000000005,183.69999999999385
ProductB,Painting,consumption,Paint,-1.2,147.00000000000006,184.29999999999382
ProductA,Painting,consumption,Paint,-1,146.00000000000006,184.89999999999378
ProductB,Routing,consumption,Routing_Bits,-0.15,138.05000000000015,185.09999999999377
ProductA,Painting,consumption,Paint,-1,145.00000000000006,185.39999999999375
ProductA,Painting,consumption,Paint,-1,144.00000000000006,185.69999999999374
ProductB,Routing,consumption,Routing_Bits,-0.15,137.90000000000015,186.59999999999368
ProductA,Routing,consumption,Routing_Bits,-0.1,137.80000000000015,186.79999999999367
ProductB,Routing,consumption,Routing_Bits,-0.15,137.65000000000015,186.79999999999367
ProductA,Routing,consumption,Routing_Bits,-0.1,137.55000000000015,187.59999999999363
ProductB,Routing,consumption,Routing_Bits,-0.15,137.40000000000015,187.59999999999363
ProductA,Cutting,consumption,Steel_Sheet,-2,88.0,187.9999999999936
ProductB,Routing,consumption,Routing_Bits,-0.15,137.25000000000014,187.9999999999936
ProductA,Cutting,consumption,Steel_Sheet,-2,86.0,188.99999999999355
ProductA,Routing,consumption,Routing_Bits,-0.1,137.15000000000015,189.29999999999353
ProductB,Routing,consumption,Routing_Bits,-0.15,137.00000000000014,198.399999999993
ProductB,Routing,consumption,Routing_Bits,-0.15,136.85000000000014,199.09999999999297
ProductA,Cutting,consumption,Steel_Sheet,-2,84.0,199.19999999999297
ProductA,Cutting,consumption,Steel_Sheet,-2,82.0,199.39999999999296
ProductA,Cutting,consumption,Steel_Sheet,-2,80.0,199.59999999999295
