order_id,completion_time,due_time,items_completed,items_total,release_time,shipped_time,start_time,status
Ord-00066,140.55343455209513,168.0,1,1,0,163.0,,shipped
Ord-00067,137.0270853906928,168.0,1,1,0,139.0,,shipped
Ord-00068,141.80546485420965,168.0,1,1,0,163.0,,shipped
Ord-00069,141.86858303495933,168.0,1,1,0,163.0,,shipped
Ord-00070,174.64302911147072,168.0,1,1,0,187.0,,shipped
Ord-00071,135.6008741326369,168.0,1,1,0,139.0,,shipped
Ord-00072,134.708209708275,168.0,1,1,0,139.0,,shipped
Ord-00073,140.89410647052208,168.0,1,1,0,163.0,,shipped
Ord-00074,140.90897172942132,168.0,1,1,0,163.0,,shipped
Ord-00075,141.4130475733354,168.0,1,1,0,163.0,,shipped
Ord-00076,139.56211467547536,168.0,1,1,0,163.0,,shipped
Ord-00077,136.14880364067866,168.0,1,1,0,139.0,,shipped
Ord-00078,140.9944226631991,168.0,1,1,0,163.0,,shipped
Ord-00079,140.6026737233865,168.0,1,1,0,163.0,,shipped
Ord-00080,139.26213002882017,168.0,1,1,0,163.0,,shipped
Ord-00081,,168.0,0,1,0,,,open
Ord-00082,189.53943122483903,168.0,1,1,0,,,completed
Ord-00083,199.02168486273044,168.0,1,1,0,,,completed
Ord-00084,,168.0,0,1,0,,,open
Ord-00085,198.21237866147885,168.0,1,1,0,,,completed
Ord-00086,,168.0,0,1,0,,,open
Ord-00087,,168.0,0,1,0,,,open
Ord-00088,,168.0,0,1,0,,,open
Ord-00089,,168.0,0,1,0,,,open
Ord-00090,,168.0,0,1,0,,,open
Ord-00091,,168.0,0,1,0,,,open
Ord-00092,,168.0,0,1,0,,,open
Ord-00093,,168.0,0,1,0,,,open
Ord-00094,,168.0,0,1,0,,,open
Ord-00095,,168.0,0,1,0,,,open
Ord-00096,,168.0,0,1,0,,,open
Ord-00097,,168.0,0,1,0,,,open
Ord-00098,,168.0,0,1,0,,,open
Ord-00099,,168.0,0,1,0,,,open
Ord-00100,,168.0,0,1,0,,,open
Ord-00101,,168.0,0,1,0,,,open
Ord-00102,,168.0,0,1,0,,,open
Ord-00103,,168.0,0,1,0,,,open
Ord-00104,,168.0,0,1,0,,,open
Ord-00105,,168.0,0,1,0,,,open
Ord-00106,,168.0,0,1,0,,,open
Ord-00107,,168.0,0,1,0,,,open
Ord-00108,,168.0,0,1,0,,,open
Ord-00109,,168.0,0,1,0,,,open
Ord-00110,,168.0,0,1,0,,,open
Ord-00111,,168.0,0,1,0,,,open
Ord-00112,,168.0,0,1,0,,,open
Ord-00113,,168.0,0,1,0,,,open
Ord-00114,,168.0,0,1,0,,,open
Ord-00115,,168.0,0,1,0,,,open
Ord-00116,,168.0,0,1,0,,,open
Ord-00117,,168.0,0,1,0,,,open
Ord-00118,,168.0,0,1,0,,,open
Ord-00119,,168.0,0,1,0,,,open
Ord-00120,,168.0,0,1,0,,,open
Ord-00121,,168.0,0,1,0,,,open
Ord-00122,,168.0,0,1,0,,,open
Ord-00123,,168.0,0,1,0,,,open
Ord-00124,,168.0,0,1,0,,,open
Ord-00125,,168.0,0,1,0,,,open
Ord-00126,,168.0,0,1,0,,,open
Ord-00127,,168.0,0,1,0,,,open
Ord-00128,,168.0,0,1,0,,,open
Ord-00129,,168.0,0,1,0,,,open
Ord-00130,,168.0,0,1,0,,,open
Ord-00131,,168.0,0,1,0,,,open
Ord-00132,,168.0,0,1,0,,,open
Ord-00133,,168.0,0,1,0,,,open
Ord-00134,,168.0,0,1,0,,,open
Ord-00135,,168.0,0,1,0,,,open
Ord-00136,,168.0,0,1,0,,,open
Ord-00137,,168.0,0,1,0,,,open
Ord-00138,,168.0,0,1,0,,,open
Ord-00139,,168.0,0,1,0,,,open
Ord-00140,,168.0,0,1,0,,,open
Ord-00141,,168.0,0,1,0,,,open
Ord-00142,,168.0,0,1,0,,,open
Ord-00143,,168.0,0,1,0,,,open
Ord-00144,,168.0,0,1,0,,,open
Ord-00145,,168.0,0,1,0,,,open
Ord-00146,,168.0,0,1,0,,,open
Ord-00147,,168.0,0,1,0,,,open
Ord-00148,,168.0,0,1,0,,,open
Ord-00149,,168.0,0,1,0,,,open
Ord-00150,,168.0,0,1,0,,,open
Ord-00151,,168.0,0,1,0,,,open
Ord-00152,,168.0,0,1,0,,,open
Ord-00153,,168.0,0,1,0,,,open
Ord-00154,,168.0,0,1,0,,,open
Ord-00155,,168.0,0,1,0,,,open
Ord-00156,,168.0,0,1,0,,,open
Ord-00157,,168.0,0,1,0,,,open
Ord-00158,,168.0,0,1,0,,,open
Ord-00159,,168.0,0,1,0,,,open
Ord-00160,,168.0,0,1,0,,,open
Ord-00161,,168.0,0,1,0,,,open
Ord-00162,,168.0,0,1,0,,,open
Ord-00163,,168.0,0,1,0,,,open
Ord-00164,,168.0,0,1,0,,,open
Ord-00165,,168.0,0,1,0,,,open
Ord-00166,,168.0,0,1,0,,,open
Ord-00167,,168.0,0,1,0,,,open
Ord-00168,,168.0,0,1,0,,,open
Ord-00169,,168.0,0,1,0,,,open
Ord-00170,,168.0,0,1,0,,,open
Ord-00171,,168.0,0,1,0,,,open
Ord-00172,,168.0,0,1,0,,,open
Ord-00173,,168.0,0,1,0,,,open
Ord-00174,,168.0,0,1,0,,,open
Ord-00175,,168.0,0,1,0,,,open
Ord-00176,,168.0,0,1,0,,,open
Ord-00177,,168.0,0,1,0,,,open
Ord-00178,,168.0,0,1,0,,,open
Ord-00179,,168.0,0,1,0,,,open
Ord-00180,,168.0,0,1,0,,,open
Ord-00181,,168.0,0,1,0,,,open
Ord-00182,,168.0,0,1,0,,,open
Ord-00183,,168.0,0,1,0,,,open
Ord-00184,,168.0,0,1,0,,,open
Ord-00185,,168.0,0,1,0,,,open
Ord-00186,,168.0,0,1,0,,,open
Ord-00187,,168.0,0,1,0,,,open
Ord-00188,,168.0,0,1,0,,,open
Ord-00189,,168.0,0,1,0,,,open
Ord-00190,,168.0,0,1,0,,,open
Ord-00191,,168.0,0,1,0,,,open
Ord-00192,,168.0,0,1,0,,,open
Ord-00193,,168.0,0,1,0,,,open
Ord-00194,,168.0,0,1,0,,,open
Ord-00195,,168.0,0,1,0,,,open
Ord-00196,,168.0,0,1,0,,,open
Ord-00197,,168.0,0,1,0,,,open
Ord-00198,,168.0,0,1,0,,,open
Ord-00199,,168.0,0,1,0,,,open
Ord-00200,,168.0,0,1,0,,,open
Ord-00201,,168.0,0,1,0,,,open
Ord-00202,,168.0,0,1,0,,,open
Ord-00203,,168.0,0,1,0,,,open
Ord-00204,,168.0,0,1,0,,,open
Ord-00205,,168.0,0,1,0,,,open
Ord-00206,,168.0,0,1,0,,,open
Ord-00207,,168.0,0,1,0,,,open
Ord-00208,,168.0,0,1,0,,,open
Ord-00209,,168.0,0,1,0,,,open
Ord-00210,,168.0,0,1,0,,,open
Ord-00211,,168.0,0,1,0,,,open
Ord-00212,,168.0,0,1,0,,,open
Ord-00213,,168.0,0,1,0,,,open
Ord-00214,,168.0,0,1,0,,,open
Ord-00215,,168.0,0,1,0,,,open
Ord-00216,,168.0,0,1,0,,,open
Ord-00217,,168.0,0,1,0,,,open
Ord-00218,,168.0,0,1,0,,,open
Ord-00219,,168.0,0,1,0,,,open
Ord-00220,,168.0,0,1,0,,,open
Ord-00221,,168.0,0,1,0,,,open
Ord-00222,,168.0,0,1,0,,,open
Ord-00223,,168.0,0,1,0,,,open
Ord-00224,,168.0,0,1,0,,,open
Ord-00225,,168.0,0,1,0,,,open
Ord-00226,,168.0,0,1,0,,,open
Ord-00227,,168.0,0,1,0,,,open
Ord-00228,,168.0,0,1,0,,,open
Ord-00229,,168.0,0,1,0,,,open
Ord-00230,,168.0,0,1,0,,,open
Ord-00231,,168.0,0,1,0,,,open
Ord-00232,,168.0,0,1,0,,,open
Ord-00233,,168.0,0,1,0,,,open
Ord-00234,,168.0,0,1,0,,,open
Ord-00235,,168.0,0,1,0,,,open
Ord-00236,,168.0,0,1,0,,,open
Ord-00237,,168.0,0,1,0,,,open
Ord-00238,,168.0,0,1,0,,,open
Ord-00239,,168.0,0,1,0,,,open
Ord-00240,,168.0,0,1,0,,,open
Ord-00241,,168.0,0,1,0,,,open
Ord-00242,,168.0,0,1,0,,,open
Ord-00243,,168.0,0,1,0,,,open
Ord-00244,,168.0,0,1,0,,,open
Ord-00245,,168.0,0,1,0,,,open
Ord-00246,,168.0,0,1,0,,,open
Ord-00247,,168.0,0,1,0,,,open
Ord-00248,,168.0,0,1,0,,,open
Ord-00249,,168.0,0,1,0,,,open
Ord-00250,,168.0,0,1,0,,,open
Ord-00251,,168.0,0,1,0,,,open
Ord-00252,,168.0,0,1,0,,,open
Ord-00253,,168.0,0,1,0,,,open
Ord-00254,,168.0,0,1,0,,,open
Ord-00255,,168.0,0,1,0,,,open
Ord-00256,,168.0,0,1,0,,,open
Ord-00257,,168.0,0,1,0,,,open
Ord-00258,,168.0,0,1,0,,,open
Ord-00259,,168.0,0,1,0,,,open
Ord-00260,,168.0,0,1,0,,,open
Ord-00261,,168.0,0,1,0,,,open
Ord-00262,,168.0,0,1,0,,,open
Ord-00263,,168.0,0,1,0,,,open
Ord-00264,,168.0,0,1,0,,,open
Ord-00265,,168.0,0,1,0,,,open
Ord-00266,,168.0,0,1,0,,,open
Ord-00267,,168.0,0,1,0,,,open
Ord-00268,,168.0,0,1,0,,,open
Ord-00269,,168.0,0,1,0,,,open
Ord-00270,,168.0,0,1,0,,,open
Ord-00271,,168.0,0,1,0,,,open
Ord-00272,,168.0,0,1,0,,,open
Ord-00273,,168.0,0,1,0,,,open
Ord-00274,,168.0,0,1,0,,,open
Ord-00275,,168.0,0,1,0,,,open
Ord-00276,,168.0,0,1,0,,,open
Ord-00277,,168.0,0,1,0,,,open
Ord-00278,,168.0,0,1,0,,,open
Ord-00279,,168.0,0,1,0,,,open
Ord-00280,,168.0,0,1,0,,,open
Ord-00281,,168.0,0,1,0,,,open
Ord-00282,,168.0,0,1,0,,,open
Ord-00283,,168.0,0,1,0,,,open
Ord-00284,,168.0,0,1,0,,,open
Ord-00285,,168.0,0,1,0,,,open
Ord-00286,,168.0,0,1,0,,,open
Ord-00287,,168.0,0,1,0,,,open
Ord-00288,,168.0,0,1,0,,,open
Ord-00289,,168.0,0,1,0,,,open
Ord-00290,,168.0,0,1,0,,,open
Ord-00291,,168.0,0,1,0,,,open
Ord-00292,,168.0,0,1,0,,,open
Ord-00293,,168.0,0,1,0,,,open
Ord-00294,,168.0,0,1,0,,,open
Ord-00295,,168.0,0,1,0,,,open
Ord-00296,,168.0,0,1,0,,,open
Ord-00297,,168.0,0,1,0,,,open
Ord-00298,,168.0,0,1,0,,,open
Ord-00299,,168.0,0,1,0,,,open
Ord-00300,,168.0,0,1,0,,,open
Ord-00301,,168.0,0,1,0,,,open
Ord-00302,,168.0,0,1,0,,,open
Ord-00303,,168.0,0,1,0,,,open
Ord-00304,,168.0,0,1,0,,,open
Ord-00305,,168.0,0,1,0,,,open
Ord-00306,,168.0,0,1,0,,,open
Ord-00307,,168.0,0,1,0,,,open
Ord-00308,,168.0,0,1,0,,,open
Ord-00309,,168.0,0,1,0,,,open
Ord-00310,,168.0,0,1,0,,,open
Ord-00311,,168.0,0,1,0,,,open
Ord-00312,,168.0,0,1,0,,,open
Ord-00313,,168.0,0,1,0,,,open
Ord-00314,,168.0,0,1,0,,,open
Ord-00315,,168.0,0,1,0,,,open
Ord-00316,,168.0,0,1,0,,,open
Ord-00317,,168.0,0,1,0,,,open
Ord-00318,,168.0,0,1,0,,,open
Ord-00319,,168.0,0,1,0,,,open
Ord-00320,,168.0,0,1,0,,,open
Ord-00321,,168.0,0,1,0,,,open
Ord-00322,,168.0,0,1,0,,,open
Ord-00323,,168.0,0,1,0,,,open
Ord-00324,,168.0,0,1,0,,,open
Ord-00325,,168.0,0,1,0,,,open
Ord-00326,,168.0,0,1,0,,,open
Ord-00327,,168.0,0,1,0,,,open
Ord-00328,,168.0,0,1,0,,,open
Ord-00329,,168.0,0,1,0,,,open
Ord-00330,,168.0,0,1,0,,,open
Ord-00331,,168.0,0,1,0,,,open
Ord-00332,,168.0,0,1,0,,,open
Ord-00333,,168.0,0,1,0,,,open
Ord-00334,,168.0,0,1,0,,,open
Ord-00335,,168.0,0,1,0,,,open
Ord-00336,,168.0,0,1,0,,,open
Ord-00337,,168.0,0,1,0,,,open
Ord-00338,,168.0,0,1,0,,,open
Ord-00339,,168.0,0,1,0,,,open
Ord-00340,,168.0,0,1,0,,,open
Ord-00341,,168.0,0,1,0,,,open
Ord-00342,,168.0,0,1,0,,,open
Ord-00343,,168.0,0,1,0,,,open
Ord-00344,,168.0,0,1,0,,,open
Ord-00345,,168.0,0,1,0,,,open
Ord-00346,,168.0,0,1,0,,,open
Ord-00347,,168.0,0,1,0,,,open
Ord-00348,,168.0,0,1,0,,,open
Ord-00349,,168.0,0,1,0,,,open
Ord-00350,,168.0,0,1,0,,,open
Ord-00351,,168.0,0,1,0,,,open
Ord-00352,,168.0,0,1,0,,,open
Ord-00353,,168.0,0,1,0,,,open
Ord-00354,,168.0,0,1,0,,,open
Ord-00355,,168.0,0,1,0,,,open
Ord-00356,,168.0,0,1,0,,,open
Ord-00357,,168.0,0,1,0,,,open
Ord-00358,,168.0,0,1,0,,,open
Ord-00359,,168.0,0,1,0,,,open
Ord-00360,,168.0,0,1,0,,,open
Ord-00361,,168.0,0,1,0,,,open
Ord-00362,,168.0,0,1,0,,,open
Ord-00363,,168.0,0,1,0,,,open
Ord-00364,,168.0,0,1,0,,,open
Ord-00365,,168.0,0,1,0,,,open
Ord-00366,,168.0,0,1,0,,,open
Ord-00367,,168.0,0,1,0,,,open
Ord-00368,,168.0,0,1,0,,,open
Ord-00369,,168.0,0,1,0,,,open
Ord-00370,,168.0,0,1,0,,,open
Ord-00371,,168.0,0,1,0,,,open
Ord-00372,,168.0,0,1,0,,,open
Ord-00373,,168.0,0,1,0,,,open
Ord-00374,,168.0,0,1,0,,,open
Ord-00375,,168.0,0,1,0,,,open
Ord-00376,,168.0,0,1,0,,,open
Ord-00377,,168.0,0,1,0,,,open
Ord-00378,,168.0,0,1,0,,,open
Ord-00379,,168.0,0,1,0,,,open
Ord-00380,,168.0,0,1,0,,,open
Ord-00381,,168.0,0,1,0,,,open
Ord-00382,,168.0,0,1,0,,,open
Ord-00383,,168.0,0,1,0,,,open
Ord-00384,,168.0,0,1,0,,,open
Ord-00385,,168.0,0,1,0,,,open
Ord-00386,,168.0,0,1,0,,,open
Ord-00387,,168.0,0,1,0,,,open
Ord-00388,,168.0,0,1,0,,,open
Ord-00389,,168.0,0,1,0,,,open
Ord-00390,,168.0,0,1,0,,,open
Ord-00391,,168.0,0,1,0,,,open
Ord-00392,,168.0,0,1,0,,,open
Ord-00393,,168.0,0,1,0,,,open
Ord-00394,,168.0,0,1,0,,,open
Ord-00395,,168.0,0,1,0,,,open
Ord-00396,,168.0,0,1,0,,,open
Ord-00397,,168.0,0,1,0,,,open
Ord-00398,,168.0,0,1,0,,,open
Ord-00399,,168.0,0,1,0,,,open
Ord-00400,,168.0,0,1,0,,,open
Ord-00401,,168.0,0,1,0,,,open
Ord-00402,,168.0,0,1,0,,,open
Ord-00403,,168.0,0,1,0,,,open
Ord-00404,,168.0,0,1,0,,,open
Ord-00405,,168.0,0,1,0,,,open
Ord-00406,,168.0,0,1,0,,,open
Ord-00407,,168.0,0,1,0,,,open
Ord-00408,,168.0,0,1,0,,,open
Ord-00409,,168.0,0,1,0,,,open
Ord-00410,,168.0,0,1,0,,,open
Ord-00411,,168.0,0,1,0,,,open
Ord-00412,,168.0,0,1,0,,,open
Ord-00413,,168.0,0,1,0,,,open
Ord-00414,,168.0,0,1,0,,,open
Ord-00415,,168.0,0,1,0,,,open
Ord-00416,,168.0,0,1,0,,,open
Ord-00417,,168.0,0,1,0,,,open
Ord-00418,,168.0,0,1,0,,,open
Ord-00419,,168.0,0,1,0,,,open
Ord-00420,,168.0,0,1,0,,,open
Ord-00421,,168.0,0,1,0,,,open
Ord-00422,,168.0,0,1,0,,,open
Ord-00423,,168.0,0,1,0,,,open
Ord-00424,,168.0,0,1,0,,,open
Ord-00425,,168.0,0,1,0,,,open
Ord-00426,,168.0,0,1,0,,,open
Ord-00427,,168.0,0,1,0,,,open
Ord-00428,,168.0,0,1,0,,,open
Ord-00429,,168.0,0,1,0,,,open
Ord-00430,,168.0,0,1,0,,,open
Ord-00431,,168.0,0,1,0,,,open
Ord-00432,,168.0,0,1,0,,,open
Ord-00433,,168.0,0,1,0,,,open
Ord-00434,,168.0,0,1,0,,,open
Ord-00435,,168.0,0,1,0,,,open
Ord-00436,,168.0,0,1,0,,,open
Ord-00437,,168.0,0,1,0,,,open
Ord-00438,,168.0,0,1,0,,,open
Ord-00439,,168.0,0,1,0,,,open
Ord-00440,,168.0,0,1,0,,,open
Ord-00441,,168.0,0,1,0,,,open
Ord-00442,,168.0,0,1,0,,,open
Ord-00443,,168.0,0,1,0,,,open
Ord-00444,,168.0,0,1,0,,,open
Ord-00445,,168.0,0,1,0,,,open
Ord-00446,,168.0,0,1,0,,,open
Ord-00447,,168.0,0,1,0,,,open
Ord-00448,,168.0,0,1,0,,,open
Ord-00449,,168.0,0,1,0,,,open
Ord-00450,,168.0,0,1,0,,,open
Ord-00451,,168.0,0,1,0,,,open
Ord-00452,,168.0,0,1,0,,,open
Ord-00453,,168.0,0,1,0,,,open
Ord-00454,,168.0,0,1,0,,,open
Ord-00455,,168.0,0,1,0,,,open
Ord-00456,,168.0,0,1,0,,,open
Ord-00457,,168.0,0,1,0,,,open
Ord-00458,,168.0,0,1,0,,,open
Ord-00459,,168.0,0,1,0,,,open
Ord-00460,,168.0,0,1,0,,,open
Ord-00461,,168.0,0,1,0,,,open
Ord-00462,,168.0,0,1,0,,,open
Ord-00463,,168.0,0,1,0,,,open
Ord-00464,,168.0,0,1,0,,,open
Ord-00465,,168.0,0,1,0,,,open
Ord-00466,,168.0,0,1,0,,,open
Ord-00467,,168.0,0,1,0,,,open
Ord-00468,,168.0,0,1,0,,,open
Ord-00469,,168.0,0,1,0,,,open
Ord-00470,,168.0,0,1,0,,,open
Ord-00471,,168.0,0,1,0,,,open
Ord-00472,,168.0,0,1,0,,,open
Ord-00473,,168.0,0,1,0,,,open
Ord-00474,,168.0,0,1,0,,,open
Ord-00475,,168.0,0,1,0,,,open
Ord-00476,,168.0,0,1,0,,,open
Ord-00477,,168.0,0,1,0,,,open
Ord-00478,,168.0,0,1,0,,,open
Ord-00479,,168.0,0,1,0,,,open
Ord-00480,,168.0,0,1,0,,,open
Ord-00481,,168.0,0,1,0,,,open
Ord-00482,,168.0,0,1,0,,,open
Ord-00483,,168.0,0,1,0,,,open
Ord-00484,,168.0,0,1,0,,,open
Ord-00485,,168.0,0,1,0,,,open
Ord-00486,,168.0,0,1,0,,,open
Ord-00487,,168.0,0,1,0,,,open
Ord-00488,,168.0,0,1,0,,,open
Ord-00489,,168.0,0,1,0,,,open
Ord-00490,,168.0,0,1,0,,,open
Ord-00491,,168.0,0,1,0,,,open
Ord-00492,,168.0,0,1,0,,,open
Ord-00493,,168.0,0,1,0,,,open
Ord-00494,,168.0,0,1,0,,,open
Ord-00495,,168.0,0,1,0,,,open
Ord-00496,,168.0,0,1,0,,,open
Ord-00497,,168.0,0,1,0,,,open
Ord-00498,,168.0,0,1,0,,,open
Ord-00499,,168.0,0,1,0,,,open
Ord-00500,,168.0,0,1,0,,,open
Ord-00501,,168.0,0,1,0,,,open
Ord-00502,,168.0,0,1,0,,,open
Ord-00503,,168.0,0,1,0,,,open
Ord-00504,,168.0,0,1,0,,,open
