product,stage,type,material,quantity,remaining_stock,time
ProductB,Routing,consumption,Routing_Bits,-0.15,145.3000000000001,59.30000000000057
ProductA,Painting,consumption,Paint,-1,109.80000000000004,59.30000000000057
ProductB,Routing,consumption,Routing_Bits,-0.15,145.1500000000001,59.30000000000057
ProductB,Routing,consumption,Routing_Bits,-0.15,145.00000000000009,59.500000000000576
ProductB,Routing,consumption,Routing_Bits,-0.15,144.85000000000008,59.60000000000058
ProductA,Painting,consumption,Paint,-1,108.80000000000004,60.00000000000058
ProductA,Painting,consumption,Paint,-1,107.80000000000004,60.800000000000594
ProductA,Cutting,consumption,Steel_Sheet,-2,73.5,61.0000000000006
ProductB,Routing,consumption,Routing_Bits,-0.15,144.70000000000007,61.70000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,71.5,62.00000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,69.5,62.300000000000615
ProductA,Cutting,consumption,Steel_Sheet,-2,67.5,62.50000000000062
ProductA,Cutting,consumption,Steel_Sheet,-2,65.5,64.00000000000064
ProductA,Cutting,consumption,Steel_Sheet,-2,63.5,64.30000000000062
ProductA,Cutting,consumption,Steel_Sheet,-2,61.5,64.50000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,144.55000000000007,64.7000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,59.5,65.20000000000057
ProductA,Cutting,consumption,Steel_Sheet,-2,57.5,65.40000000000056
ProductA,Cutting,consumption,Steel_Sheet,-2,55.5,65.50000000000055
ProductB,Cutting,consumption,Steel_Sheet,-1.5,54.0,67.50000000000044
ProductA,Cutting,consumption,Steel_Sheet,-2,52.0,67.60000000000043
ProductB,Cutting,consumption,Steel_Sheet,-1.5,50.5,68.1000000000004
ProductB,Cutting,consumption,Steel_Sheet,-1.5,49.0,68.3000000000004
ProductA,Routing,consumption,Routing_Bits,-0.1,144.45000000000007,69.30000000000034
ProductB,Routing,consumption,Routing_Bits,-0.15,144.30000000000007,69.50000000000033
ProductA,Routing,consumption,Routing_Bits,-0.1,144.20000000000007,69.70000000000032
ProductB,Cutting,consumption,Steel_Sheet,-1.5,47.5,69.70000000000032
ProductB,Cutting,consumption,Steel_Sheet,-1.5,46.0,70.0000000000003
ProductA,Routing,consumption,Routing_Bits,-0.1,144.10000000000008,79.09999999999978
ProductA,Routing,consumption,Routing_Bits,-0.1,144.00000000000009,79.59999999999975
ProductA,Routing,consumption,Routing_Bits,-0.1,143.9000000000001,79.99999999999973
ProductA,Routing,consumption,Routing_Bits,-0.1,143.8000000000001,80.39999999999971
ProductA,Cutting,consumption,Steel_Sheet,-2,44.0,80.5999999999997
ProductB,Cutting,consumption,Steel_Sheet,-1.5,42.5,80.5999999999997
ProductA,Routing,consumption,Routing_Bits,-0.1,143.7000000000001,80.79999999999968
ProductA,Routing,consumption,Routing_Bits,-0.1,143.6000000000001,80.99999999999967
ProductA,Routing,consumption,Routing_Bits,-0.1,143.5000000000001,81.19999999999966
ProductA,Routing,consumption,Routing_Bits,-0.1,143.40000000000012,81.49999999999964
ProductB,Painting,consumption,Paint,-1.2,106.60000000000004,81.59999999999964
ProductB,Painting,consumption,Paint,-1.2,105.40000000000003,81.89999999999962
ProductB,Painting,consumption,Paint,-1.2,104.20000000000003,82.69999999999958
ProductA,Routing,consumption,Routing_Bits,-0.1,143.30000000000013,82.79999999999957
ProductB,Painting,consumption,Paint,-1.2,103.00000000000003,82.79999999999957
ProductB,Routing,consumption,Routing_Bits,-0.15,143.15000000000012,83.29999999999954
ProductB,Cutting,consumption,Steel_Sheet,-1.5,41.0,84.69999999999946
ProductB,Painting,consumption,Paint,-1.2,101.80000000000003,85.09999999999944
ProductA,Painting,consumption,Paint,-1,100.80000000000003,85.6999999999994
ProductB,Painting,consumption,Paint,-1.2,99.60000000000002,85.6999999999994
ProductA,Painting,consumption,Paint,-1,98.60000000000002,86.79999999999934
ProductA,Painting,consumption,Paint,-1,97.60000000000002,87.69999999999929
ProductA,Painting,consumption,Paint,-1,96.60000000000002,87.79999999999929
ProductA,Routing,consumption,Routing_Bits,-0.1,143.05000000000013,88.19999999999926
ProductA,Painting,consumption,Paint,-1,95.60000000000002,88.69999999999924
ProductA,Painting,consumption,Paint,-1,94.60000000000002,88.69999999999924
ProductA,Painting,consumption,Paint,-1,93.60000000000002,88.89999999999922
ProductA,Painting,consumption,Paint,-1,92.60000000000002,88.99999999999922
ProductB,Routing,consumption,Routing_Bits,-0.15,142.90000000000012,89.3999999999992
ProductA,Painting,consumption,Paint,-1,91.60000000000002,89.49999999999919
ProductA,Cutting,consumption,Steel_Sheet,-2,39.0,89.59999999999918
ProductA,Painting,consumption,Paint,-1,90.60000000000002,89.89999999999917
ProductA,Painting,consumption,Paint,-1,89.60000000000002,90.9999999999991
ProductA,Cutting,consumption,Steel_Sheet,-2,163.5,91.1999999999991
ProductB,Painting,consumption,Paint,-1.2,88.40000000000002,91.69999999999906
ProductB,Routing,consumption,Routing_Bits,-0.15,142.7500000000001,91.69999999999906
ProductB,Routing,consumption,Routing_Bits,-0.15,142.6000000000001,102.59999999999845
ProductB,Routing,consumption,Routing_Bits,-0.15,142.4500000000001,102.79999999999843
ProductB,Routing,consumption,Routing_Bits,-0.15,142.3000000000001,104.29999999999835
ProductB,Cutting,consumption,Steel_Sheet,-1.5,162.0,104.39999999999834
ProductA,Cutting,consumption,Steel_Sheet,-2,160.0,104.79999999999832
ProductA,Cutting,consumption,Steel_Sheet,-2,158.0,104.99999999999831
ProductA,Cutting,consumption,Steel_Sheet,-2,156.0,104.99999999999831
ProductA,Painting,consumption,Paint,-1,87.40000000000002,104.99999999999831
ProductB,Routing,consumption,Routing_Bits,-0.15,142.1500000000001,105.1999999999983
ProductB,Cutting,consumption,Steel_Sheet,-1.5,154.5,105.29999999999829
ProductA,Routing,consumption,Routing_Bits,-0.1,142.0500000000001,105.29999999999829
ProductB,Routing,consumption,Routing_Bits,-0.15,141.9000000000001,105.59999999999827
ProductA,Cutting,consumption,Steel_Sheet,-2,152.5,105.69999999999827
ProductA,Cutting,consumption,Steel_Sheet,-2,150.5,105.69999999999827
ProductA,Cutting,consumption,Steel_Sheet,-2,148.5,107.09999999999819
ProductA,Cutting,consumption,Steel_Sheet,-2,146.5,107.29999999999818
ProductB,Cutting,consumption,Steel_Sheet,-1.5,145.0,107.49999999999817
ProductB,Routing,consumption,Routing_Bits,-0.15,141.75000000000009,107.89999999999814
ProductA,Routing,consumption,Routing_Bits,-0.1,141.6500000000001,108.19999999999813
ProductB,Painting,consumption,Paint,-1.2,86.20000000000002,108.99999999999808
ProductA,Routing,consumption,Routing_Bits,-0.1,141.5500000000001,109.69999999999804
ProductA,Routing,consumption,Routing_Bits,-0.1,141.4500000000001,109.69999999999804
ProductA,Routing,consumption,Routing_Bits,-0.1,141.3500000000001,110.399999999998
ProductB,Routing,consumption,Routing_Bits,-0.15,141.2000000000001,110.399999999998
ProductB,Cutting,consumption,Steel_Sheet,-1.5,143.5,110.89999999999797
ProductB,Painting,consumption,Paint,-1.2,85.00000000000001,110.89999999999797
ProductB,Cutting,consumption,Steel_Sheet,-1.5,142.0,111.39999999999795
ProductB,Cutting,consumption,Steel_Sheet,-1.5,140.5,112.1999999999979
ProductB,Cutting,consumption,Steel_Sheet,-1.5,139.0,112.2999999999979
ProductB,Painting,consumption,Paint,-1.2,83.80000000000001,112.89999999999786
ProductB,Cutting,consumption,Steel_Sheet,-1.5,137.5,113.09999999999785
ProductB,Cutting,consumption,Steel_Sheet,-1.5,136.0,115.09999999999773
ProductA,Routing,consumption,Routing_Bits,-0.1,141.1000000000001,115.6999999999977
ProductA,Routing,consumption,Routing_Bits,-0.1,141.0000000000001,115.6999999999977
ProductB,Routing,consumption,Routing_Bits,-0.15,140.8500000000001,115.7999999999977
ProductA,Routing,consumption,Routing_Bits,-0.1,140.7500000000001,116.09999999999768
ProductB,Painting,consumption,Paint,-1.2,82.60000000000001,116.39999999999766
ProductA,Routing,consumption,Routing_Bits,-0.1,140.65000000000012,116.39999999999766
ProductA,Painting,consumption,Paint,-1,81.60000000000001,116.49999999999766
ProductA,Painting,consumption,Paint,-1,80.60000000000001,116.69999999999764
ProductB,Painting,consumption,Paint,-1.2,79.4,116.79999999999764
ProductA,Painting,consumption,Paint,-1,78.4,117.09999999999762
ProductA,Painting,consumption,Paint,-1,77.4,117.19999999999762
ProductB,Cutting,consumption,Steel_Sheet,-1.5,134.5,117.29999999999761
ProductB,Painting,consumption,Paint,-1.2,76.2,117.4999999999976
ProductA,Cutting,consumption,Steel_Sheet,-2,132.5,117.59999999999759
ProductA,Painting,consumption,Paint,-1,75.2,117.69999999999759
ProductA,Cutting,consumption,Steel_Sheet,-2,130.5,126.49999999999709
ProductB,Painting,consumption,Paint,-1.2,74.0,126.69999999999708
ProductB,Painting,consumption,Paint,-1.2,72.8,127.69999999999702
ProductB,Painting,consumption,Paint,-1.2,71.6,128.199999999997
ProductB,Routing,consumption,Routing_Bits,-0.15,140.5000000000001,129.19999999999695
ProductB,Painting,consumption,Paint,-1.2,70.39999999999999,129.39999999999694
ProductB,Cutting,consumption,Steel_Sheet,-1.5,129.0,130.59999999999687
ProductB,Routing,consumption,Routing_Bits,-0.15,140.3500000000001,131.19999999999683
ProductA,Routing,consumption,Routing_Bits,-0.1,140.2500000000001,132.19999999999678
ProductA,Painting,consumption,Paint,-1,69.39999999999999,132.59999999999675
ProductA,Cutting,consumption,Steel_Sheet,-2,127.0,132.69999999999675
ProductA,Painting,consumption,Paint,-1,68.39999999999999,132.89999999999674
ProductB,Routing,consumption,Routing_Bits,-0.15,140.1000000000001,133.29999999999671
ProductA,Painting,consumption,Paint,-1,67.39999999999999,133.5999999999967
ProductA,Routing,consumption,Routing_Bits,-0.1,140.0000000000001,133.6999999999967
ProductA,Cutting,consumption,Steel_Sheet,-2,125.0,134.09999999999667
ProductA,Cutting,consumption,Steel_Sheet,-2,123.0,134.59999999999664
ProductA,Cutting,consumption,Steel_Sheet,-2,121.0,135.79999999999657
ProductB,Painting,consumption,Paint,-1.2,66.19999999999999,136.09999999999656
ProductA,Painting,consumption,Paint,-1,65.19999999999999,136.29999999999654
ProductA,Cutting,consumption,Steel_Sheet,-2,119.0,136.59999999999653
ProductA,Cutting,consumption,Steel_Sheet,-2,117.0,136.8999999999965
ProductA,Cutting,consumption,Steel_Sheet,-2,115.0,137.59999999999647
ProductB,Routing,consumption,Routing_Bits,-0.15,139.8500000000001,139.09999999999638
ProductB,Cutting,consumption,Steel_Sheet,-1.5,113.5,139.09999999999638
ProductA,Cutting,consumption,Steel_Sheet,-2,111.5,139.89999999999634
ProductB,Cutting,consumption,Steel_Sheet,-1.5,110.0,140.29999999999632
ProductA,Cutting,consumption,Steel_Sheet,-2,108.0,140.6999999999963
ProductB,Cutting,consumption,Steel_Sheet,-1.5,106.5,141.09999999999627
ProductA,Routing,consumption,Routing_Bits,-0.1,139.7500000000001,141.79999999999623
ProductA,Routing,consumption,Routing_Bits,-0.1,139.65000000000012,141.99999999999622
ProductB,Routing,consumption,Routing_Bits,-0.15,139.5000000000001,174.59999999999437
ProductA,Painting,consumption,Paint,-1,164.2,174.59999999999437
ProductA,Routing,consumption,Routing_Bits,-0.1,139.40000000000012,174.79999999999436
ProductA,Routing,consumption,Routing_Bits,-0.1,139.30000000000013,175.09999999999434
ProductA,Routing,consumption,Routing_Bits,-0.1,139.20000000000013,175.39999999999432
ProductA,Cutting,consumption,Steel_Sheet,-2,104.5,175.8999999999943
ProductA,Routing,consumption,Routing_Bits,-0.1,139.10000000000014,175.9999999999943
ProductA,Cutting,consumption,Steel_Sheet,-2,102.5,176.09999999999428
ProductA,Painting,consumption,Paint,-1,163.2,176.29999999999427
ProductB,Routing,consumption,Routing_Bits,-0.15,138.95000000000013,176.49999999999426
ProductA,Routing,consumption,Routing_Bits,-0.1,138.85000000000014,177.2999999999942
ProductA,Routing,consumption,Routing_Bits,-0.1,138.75000000000014,177.79999999999418
ProductA,Routing,consumption,Routing_Bits,-0.1,138.65000000000015,178.69999999999413
ProductA,Cutting,consumption,Steel_Sheet,-2,100.5,178.79999999999413
ProductB,Cutting,consumption,Steel_Sheet,-1.5,99.0,180.39999999999404
ProductB,Painting,consumption,Paint,-1.2,162.0,180.79999999999401
ProductB,Cutting,consumption,Steel_Sheet,-1.5,97.5,181.79999999999396
ProductB,Painting,consumption,Paint,-1.2,160.8,181.79999999999396
ProductB,Painting,consumption,Paint,-1.2,159.60000000000002,182.09999999999394
ProductA,Cutting,consumption,Steel_Sheet,-2,95.5,182.09999999999394
ProductA,Painting,consumption,Paint,-1,158.60000000000002,182.7999999999939
ProductA,Painting,consumption,Paint,-1,157.60000000000002,183.59999999999386
ProductA,Painting,consumption,Paint,-1,156.60000000000002,184.19999999999382
ProductA,Painting,consumption,Paint,-1,155.60000000000002,184.6999999999938
ProductB,Cutting,consumption,Steel_Sheet,-1.5,94.0,184.7999999999938
ProductA,Cutting,consumption,Steel_Sheet,-2,92.0,185.09999999999377
ProductA,Painting,consumption,Paint,-1,154.60000000000002,185.09999999999377
ProductA,Painting,consumption,Paint,-1,153.60000000000002,185.49999999999375
ProductA,Routing,consumption,Routing_Bits,-0.1,138.55000000000015,185.69999999999374
ProductA,Routing,consumption,Routing_Bits,-0.1,138.45000000000016,185.79999999999373
ProductA,Painting,consumption,Paint,-1,152.60000000000002,185.99999999999372
ProductA,Painting,consumption,Paint,-1,151.60000000000002,186.59999999999368
ProductB,Painting,consumption,Paint,-1.2,150.40000000000003,187.39999999999364
ProductA,Routing,consumption,Routing_Bits,-0.1,138.35000000000016,188.1999999999936
ProductB,Painting,consumption,Paint,-1.2,149.20000000000005,188.49999999999358
ProductB,Painting,consumption,Paint,-1.2,148.00000000000006,188.99999999999355
ProductA,Routing,consumption,Routing_Bits,-0.1,138.25000000000017,189.09999999999354
ProductA,Painting,consumption,Paint,-1,147.00000000000006,189.49999999999352
ProductA,Cutting,consumption,Steel_Sheet,-2,90.0,198.09999999999303
ProductB,Routing,consumption,Routing_Bits,-0.15,138.10000000000016,198.399999999993
ProductB,Routing,consumption,Routing_Bits,-0.15,137.95000000000016,199.49999999999295
