product,stage,type,material,quantity,remaining_stock,time
ProductA,Painting,consumption,Paint,-1,109.80000000000004,60.50000000000059
ProductA,Painting,consumption,Paint,-1,108.80000000000004,61.2000000000006
ProductB,Routing,consumption,Routing_Bits,-0.15,145.3000000000001,61.4000000000006
ProductA,Painting,consumption,Paint,-1,107.80000000000004,61.600000000000605
ProductB,Routing,consumption,Routing_Bits,-0.15,145.1500000000001,61.80000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,145.00000000000009,61.90000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,144.85000000000008,62.80000000000062
ProductA,Cutting,consumption,Steel_Sheet,-2,73.5,63.30000000000063
ProductB,Routing,consumption,Routing_Bits,-0.15,144.70000000000007,64.50000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,71.5,64.8000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,69.5,64.8000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,67.5,65.50000000000055
ProductA,Cutting,consumption,Steel_Sheet,-2,65.5,65.60000000000055
ProductA,Cutting,consumption,Steel_Sheet,-2,63.5,65.80000000000054
ProductA,Cutting,consumption,Steel_Sheet,-2,61.5,66.70000000000049
ProductB,Routing,consumption,Routing_Bits,-0.15,144.55000000000007,67.20000000000046
ProductA,Cutting,consumption,Steel_Sheet,-2,59.5,67.60000000000043
ProductA,Cutting,consumption,Steel_Sheet,-2,57.5,68.1000000000004
ProductA,Cutting,consumption,Steel_Sheet,-2,55.5,68.50000000000038
ProductB,Cutting,consumption,Steel_Sheet,-1.5,54.0,69.00000000000036
ProductA,Cutting,consumption,Steel_Sheet,-2,52.0,69.30000000000034
ProductB,Routing,consumption,Routing_Bits,-0.15,144.40000000000006,70.0000000000003
ProductB,Cutting,consumption,Steel_Sheet,-1.5,50.5,78.29999999999983
ProductA,Cutting,consumption,Steel_Sheet,-2,48.5,80.29999999999971
ProductB,Routing,consumption,Routing_Bits,-0.15,144.25000000000006,80.29999999999971
ProductA,Routing,consumption,Routing_Bits,-0.1,144.15000000000006,80.5999999999997
ProductA,Routing,consumption,Routing_Bits,-0.1,144.05000000000007,80.5999999999997
ProductA,Routing,consumption,Routing_Bits,-0.1,143.95000000000007,80.79999999999968
ProductB,Cutting,consumption,Steel_Sheet,-1.5,47.0,81.49999999999964
ProductB,Cutting,consumption,Steel_Sheet,-1.5,45.5,81.59999999999964
ProductA,Routing,consumption,Routing_Bits,-0.1,143.85000000000008,81.59999999999964
ProductB,Cutting,consumption,Steel_Sheet,-1.5,44.0,81.79999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,143.75000000000009,81.99999999999962
ProductA,Routing,consumption,Routing_Bits,-0.1,143.6500000000001,82.59999999999958
ProductA,Routing,consumption,Routing_Bits,-0.1,143.5500000000001,82.99999999999956
ProductB,Painting,consumption,Paint,-1.2,106.60000000000004,83.09999999999955
ProductA,Routing,consumption,Routing_Bits,-0.1,143.4500000000001,83.19999999999955
ProductA,Routing,consumption,Routing_Bits,-0.1,143.3500000000001,83.39999999999954
ProductA,Routing,consumption,Routing_Bits,-0.1,143.2500000000001,83.59999999999953
ProductB,Cutting,consumption,Steel_Sheet,-1.5,42.5,83.69999999999952
ProductA,Routing,consumption,Routing_Bits,-0.1,143.15000000000012,83.79999999999951
ProductB,Painting,consumption,Paint,-1.2,105.40000000000003,84.29999999999949
ProductB,Painting,consumption,Paint,-1.2,104.20000000000003,87.09999999999933
ProductB,Painting,consumption,Paint,-1.2,103.00000000000003,87.99999999999928
ProductB,Painting,consumption,Paint,-1.2,101.80000000000003,88.09999999999927
ProductB,Cutting,consumption,Steel_Sheet,-1.5,167.5,88.19999999999926
ProductB,Painting,consumption,Paint,-1.2,100.60000000000002,88.89999999999922
ProductB,Cutting,consumption,Steel_Sheet,-1.5,166.0,88.99999999999922
ProductA,Painting,consumption,Paint,-1,99.60000000000002,89.1999999999992
ProductA,Painting,consumption,Paint,-1,98.60000000000002,89.59999999999918
ProductB,Routing,consumption,Routing_Bits,-0.15,143.0000000000001,91.79999999999906
ProductA,Painting,consumption,Paint,-1,97.60000000000002,91.99999999999905
ProductA,Routing,consumption,Routing_Bits,-0.1,142.90000000000012,92.69999999999901
ProductB,Painting,consumption,Paint,-1.2,96.40000000000002,92.799999999999
ProductA,Cutting,consumption,Steel_Sheet,-2,164.0,92.899999999999
ProductA,Painting,consumption,Paint,-1,95.40000000000002,92.899999999999
ProductA,Painting,consumption,Paint,-1,94.40000000000002,93.29999999999897
ProductA,Painting,consumption,Paint,-1,93.40000000000002,93.29999999999897
ProductA,Cutting,consumption,Steel_Sheet,-2,162.0,93.39999999999897
ProductB,Painting,consumption,Paint,-1.2,92.20000000000002,93.79999999999895
ProductA,Painting,consumption,Paint,-1,91.20000000000002,93.99999999999893
ProductA,Painting,consumption,Paint,-1,90.20000000000002,102.09999999999847
ProductA,Painting,consumption,Paint,-1,89.20000000000002,102.19999999999847
ProductA,Painting,consumption,Paint,-1,88.20000000000002,102.59999999999845
ProductB,Routing,consumption,Routing_Bits,-0.15,142.7500000000001,102.99999999999842
ProductB,Routing,consumption,Routing_Bits,-0.15,142.6000000000001,103.09999999999842
ProductA,Painting,consumption,Paint,-1,87.20000000000002,103.99999999999837
ProductB,Routing,consumption,Routing_Bits,-0.15,142.4500000000001,104.59999999999833
ProductB,Routing,consumption,Routing_Bits,-0.15,142.3000000000001,105.0999999999983
ProductB,Cutting,consumption,Steel_Sheet,-1.5,160.5,107.49999999999817
ProductA,Cutting,consumption,Steel_Sheet,-2,158.5,107.89999999999814
ProductA,Cutting,consumption,Steel_Sheet,-2,156.5,108.29999999999812
ProductA,Painting,consumption,Paint,-1,86.20000000000002,108.7999999999981
ProductB,Cutting,consumption,Steel_Sheet,-1.5,155.0,108.89999999999809
ProductA,Cutting,consumption,Steel_Sheet,-2,153.0,109.29999999999806
ProductB,Routing,consumption,Routing_Bits,-0.15,142.1500000000001,109.79999999999804
ProductA,Routing,consumption,Routing_Bits,-0.1,142.0500000000001,109.99999999999802
ProductB,Routing,consumption,Routing_Bits,-0.15,141.9000000000001,110.29999999999801
ProductA,Cutting,consumption,Steel_Sheet,-2,151.0,110.59999999999799
ProductA,Cutting,consumption,Steel_Sheet,-2,149.0,111.09999999999796
ProductA,Cutting,consumption,Steel_Sheet,-2,147.0,111.29999999999795
ProductA,Routing,consumption,Routing_Bits,-0.1,141.8000000000001,111.49999999999794
ProductA,Cutting,consumption,Steel_Sheet,-2,145.0,111.59999999999793
ProductB,Routing,consumption,Routing_Bits,-0.15,141.6500000000001,111.69999999999793
ProductB,Cutting,consumption,Steel_Sheet,-1.5,143.5,111.89999999999792
ProductB,Routing,consumption,Routing_Bits,-0.15,141.50000000000009,111.99999999999791
ProductB,Cutting,consumption,Steel_Sheet,-1.5,142.0,112.1999999999979
ProductB,Painting,consumption,Paint,-1.2,85.00000000000001,112.89999999999786
ProductB,Painting,consumption,Paint,-1.2,83.80000000000001,113.09999999999785
ProductB,Cutting,consumption,Steel_Sheet,-1.5,140.5,113.39999999999783
ProductA,Routing,consumption,Routing_Bits,-0.1,141.4000000000001,113.49999999999783
ProductB,Routing,consumption,Routing_Bits,-0.15,141.25000000000009,113.69999999999781
ProductA,Routing,consumption,Routing_Bits,-0.1,141.1500000000001,115.19999999999773
ProductA,Cutting,consumption,Steel_Sheet,-2,138.5,116.19999999999767
ProductA,Routing,consumption,Routing_Bits,-0.1,141.0500000000001,117.09999999999762
ProductB,Cutting,consumption,Steel_Sheet,-1.5,137.0,117.29999999999761
ProductA,Routing,consumption,Routing_Bits,-0.1,140.9500000000001,126.2999999999971
ProductB,Painting,consumption,Paint,-1.2,82.60000000000001,126.2999999999971
ProductB,Painting,consumption,Paint,-1.2,81.4,126.79999999999707
ProductB,Cutting,consumption,Steel_Sheet,-1.5,135.5,127.09999999999705
ProductB,Painting,consumption,Paint,-1.2,80.2,127.29999999999704
ProductA,Routing,consumption,Routing_Bits,-0.1,140.8500000000001,127.79999999999701
ProductA,Routing,consumption,Routing_Bits,-0.1,140.7500000000001,128.79999999999697
ProductB,Cutting,consumption,Steel_Sheet,-1.5,134.0,128.79999999999697
ProductA,Routing,consumption,Routing_Bits,-0.1,140.65000000000012,129.29999999999694
ProductA,Cutting,consumption,Steel_Sheet,-2,132.0,129.7999999999969
ProductA,Painting,consumption,Paint,-1,79.2,130.79999999999686
ProductA,Painting,consumption,Paint,-1,78.2,131.09999999999684
ProductA,Painting,consumption,Paint,-1,77.2,131.09999999999684
ProductB,Cutting,consumption,Steel_Sheet,-1.5,130.5,131.09999999999684
ProductB,Painting,consumption,Paint,-1.2,76.0,131.19999999999683
ProductA,Painting,consumption,Paint,-1,75.0,131.39999999999682
ProductB,Routing,consumption,Routing_Bits,-0.15,140.5000000000001,131.7999999999968
ProductB,Routing,consumption,Routing_Bits,-0.15,140.3500000000001,131.8999999999968
ProductB,Cutting,consumption,Steel_Sheet,-1.5,129.0,132.39999999999677
ProductB,Painting,consumption,Paint,-1.2,73.8,132.49999999999676
ProductB,Painting,consumption,Paint,-1.2,72.6,134.09999999999667
ProductA,Cutting,consumption,Steel_Sheet,-2,127.0,134.19999999999666
ProductB,Routing,consumption,Routing_Bits,-0.15,140.2000000000001,134.39999999999665
ProductA,Painting,consumption,Paint,-1,71.6,134.49999999999665
ProductA,Painting,consumption,Paint,-1,70.6,134.59999999999664
ProductA,Painting,consumption,Paint,-1,69.6,134.79999999999663
ProductA,Routing,consumption,Routing_Bits,-0.1,140.1000000000001,135.99999999999656
ProductA,Painting,consumption,Paint,-1,68.6,136.8999999999965
ProductB,Painting,consumption,Paint,-1.2,67.39999999999999,136.8999999999965
ProductB,Painting,consumption,Paint,-1.2,66.19999999999999,136.9999999999965
ProductA,Routing,consumption,Routing_Bits,-0.1,140.0000000000001,139.29999999999637
ProductA,Painting,consumption,Paint,-1,65.19999999999999,139.89999999999634
ProductA,Routing,consumption,Routing_Bits,-0.1,139.90000000000012,139.99999999999633
ProductA,Cutting,consumption,Steel_Sheet,-2,125.0,140.99999999999628
ProductA,Cutting,consumption,Steel_Sheet,-2,123.0,141.19999999999627
ProductB,Cutting,consumption,Steel_Sheet,-1.5,121.5,141.79999999999623
ProductA,Cutting,consumption,Steel_Sheet,-2,119.5,141.79999999999623
ProductB,Cutting,consumption,Steel_Sheet,-1.5,118.0,175.09999999999434
ProductA,Cutting,consumption,Steel_Sheet,-2,116.0,175.29999999999433
ProductB,Cutting,consumption,Steel_Sheet,-1.5,114.5,175.49999999999432
ProductA,Cutting,consumption,Steel_Sheet,-2,112.5,176.29999999999427
ProductA,Cutting,consumption,Steel_Sheet,-2,110.5,176.49999999999426
ProductA,Painting,consumption,Paint,-1,164.2,176.59999999999425
ProductB,Routing,consumption,Routing_Bits,-0.15,139.7500000000001,176.69999999999425
ProductA,Cutting,consumption,Steel_Sheet,-2,108.5,176.69999999999425
ProductA,Cutting,consumption,Steel_Sheet,-2,106.5,177.2999999999942
ProductB,Routing,consumption,Routing_Bits,-0.15,139.6000000000001,177.2999999999942
ProductA,Painting,consumption,Paint,-1,163.2,177.99999999999417
ProductB,Painting,consumption,Paint,-1.2,162.0,178.69999999999413
ProductA,Routing,consumption,Routing_Bits,-0.1,139.5000000000001,178.89999999999412
ProductA,Cutting,consumption,Steel_Sheet,-2,104.5,178.99999999999412
ProductB,Painting,consumption,Paint,-1.2,160.8,179.0999999999941
ProductA,Routing,consumption,Routing_Bits,-0.1,139.40000000000012,179.1999999999941
ProductA,Cutting,consumption,Steel_Sheet,-2,102.5,179.4999999999941
ProductA,Painting,consumption,Paint,-1,159.8,179.69999999999408
ProductB,Routing,consumption,Routing_Bits,-0.15,139.2500000000001,179.79999999999407
ProductB,Painting,consumption,Paint,-1.2,158.60000000000002,179.89999999999407
ProductA,Routing,consumption,Routing_Bits,-0.1,139.15000000000012,180.29999999999404
ProductA,Routing,consumption,Routing_Bits,-0.1,139.05000000000013,182.09999999999394
ProductA,Routing,consumption,Routing_Bits,-0.1,138.95000000000013,182.5999999999939
ProductA,Cutting,consumption,Steel_Sheet,-2,100.5,182.7999999999939
ProductA,Routing,consumption,Routing_Bits,-0.1,138.85000000000014,184.29999999999382
ProductA,Routing,consumption,Routing_Bits,-0.1,138.75000000000014,185.09999999999377
ProductA,Routing,consumption,Routing_Bits,-0.1,138.65000000000015,185.69999999999374
ProductA,Cutting,consumption,Steel_Sheet,-2,98.5,185.89999999999372
ProductA,Painting,consumption,Paint,-1,157.60000000000002,185.89999999999372
ProductB,Cutting,consumption,Steel_Sheet,-1.5,97.0,186.59999999999368
ProductA,Routing,consumption,Routing_Bits,-0.1,138.55000000000015,186.99999999999366
ProductA,Routing,consumption,Routing_Bits,-0.1,138.45000000000016,186.99999999999366
ProductA,Painting,consumption,Paint,-1,156.60000000000002,187.69999999999362
ProductA,Cutting,consumption,Steel_Sheet,-2,95.0,187.8999999999936
ProductB,Cutting,consumption,Steel_Sheet,-1.5,93.5,187.8999999999936
ProductA,Cutting,consumption,Steel_Sheet,-2,91.5,188.39999999999358
ProductB,Routing,consumption,Routing_Bits,-0.15,138.30000000000015,188.39999999999358
ProductB,Routing,consumption,Routing_Bits,-0.15,138.15000000000015,188.59999999999357
ProductB,Cutting,consumption,Steel_Sheet,-1.5,90.0,189.09999999999354
ProductA,Routing,consumption,Routing_Bits,-0.1,138.05000000000015,189.19999999999354
ProductB,Routing,consumption,Routing_Bits,-0.15,137.90000000000015,189.29999999999353
ProductB,Painting,consumption,Paint,-1.2,155.40000000000003,199.29999999999296
ProductA,Painting,consumption,Paint,-1,154.40000000000003,199.49999999999295
ProductA,Painting,consumption,Paint,-1,153.40000000000003,199.99999999999292
